height,operation,latency,throughput
1416,LOAD,189744562,2635.1216326294507
1417,LOAD,186406949,2682.30343708914
1418,LOAD,187342851,2668.903549460769
1419,LOAD,190948151,2618.511870272051
1420,LOAD,183097854,2730.7802307721204
1421,LOAD,188158844,2657.3292510236724
1422,LOAD,173171272,2887.314935239374
1423,LOAD,188494283,2652.6003443828586
1424,LOAD,181094639,2760.987308961697
1425,LOAD,185853105,2690.296726546484
1426,LOAD,188235972,2656.2404342141363
1427,LOAD,180666597,2767.5287424603457
1428,LOAD,181820444,2749.965784925704
1429,LOAD,178117936,2807.1288676958397
1430,LOAD,181292508,2757.973870602529
1431,LOAD,180268851,2773.6350302693168
1432,LOAD,182421677,2740.9023325665403
1433,LOAD,175754750,2844.8733249030256
1434,LOAD,186359193,2682.9907983128046
1435,LOAD,182914363,2733.519619779667
1436,LOAD,172711965,2894.9934070867644
1437,LOAD,192740135,2594.166492619713
1438,LOAD,179562447,2784.5465928630388
1439,LOAD,176899884,2826.457478061433
1440,LOAD,173083164,2888.7847231634846
1441,LOAD,173691125,2878.673277060069
1442,LOAD,178066563,2807.938736931762
1443,LOAD,171865789,2909.246819330635
1444,LOAD,173186312,2887.064192463432
1445,LOAD,175452137,2849.78005141083
1446,LOAD,180763594,2766.0436979362116
1447,LOAD,180416877,2771.359355699301
1448,LOAD,185399626,2696.8770692126423
1449,LOAD,183560107,2723.903402387971
1450,LOAD,173722191,2878.158496170475
1451,LOAD,183653837,2722.513224703277
1452,LOAD,187904960,2660.919647890082
1453,LOAD,179700199,2782.4120550918256
1454,LOAD,182381029,2741.5132085914483
1455,LOAD,178420376,2802.370509520729
1456,LOAD,174386158,2867.200044627395
1457,LOAD,178475228,2801.5092380215365
1458,LOAD,181796643,2750.325813221975
1459,LOAD,175319275,2851.9396968758856
1460,LOAD,183072553,2731.15763016644
1461,LOAD,177186999,2821.8774674320207
1462,LOAD,175284194,2852.5104779270628
1463,LOAD,200047012,2499.4124881005473
1464,LOAD,190246940,2628.1631651999237
1465,LOAD,188741787,2649.1218926522088
1466,LOAD,171314955,2918.6010059658834
1467,LOAD,176529461,2832.3884136257575
1468,LOAD,184101721,2715.889874815456
1469,LOAD,169139425,2956.1410652779505
1470,LOAD,176838483,2827.4388669122436
1471,LOAD,191426944,2611.962504087199
1472,LOAD,171977207,2907.3620203635473
1473,LOAD,172614457,2896.628756883324
1474,LOAD,176623135,2830.886225635164
1475,LOAD,170495146,2932.634809439091
1476,LOAD,181818016,2750.002508002287
1477,LOAD,182344135,2742.0679036372626
1478,LOAD,185987620,2688.3509773392443
1479,LOAD,165451209,3022.0389625560247
1480,LOAD,170810278,2927.2243207753577
1481,LOAD,175055769,2856.2326329273956
1482,LOAD,176962406,2825.4588717560723
1483,LOAD,163367507,3060.584134395832
1484,LOAD,180231273,2774.2133297810083
1485,LOAD,185807290,2690.9600801992215
1486,LOAD,179986493,2777.986234778184
1487,LOAD,173401903,2883.4746986600258
1488,LOAD,172480649,2898.875919698099
1489,LOAD,178103752,2807.352424557569
1490,LOAD,175169545,2854.3774547110916
1491,LOAD,170704672,2929.0352404648893
1492,LOAD,173883393,2875.4902430504103
1493,LOAD,178669184,2798.46803352502
1494,LOAD,171658894,2912.7532419030963
1495,LOAD,171721047,2911.6989951732594
1496,LOAD,173174318,2887.2641496414035
1497,LOAD,173466774,2882.3963717685783
1498,LOAD,176583809,2831.5166765940585
1499,LOAD,172729269,2894.7033869517504
1500,LOAD,173293656,2885.275846451067
1501,LOAD,173455632,2882.5815237870165
1502,LOAD,176314677,2835.838788395364
1503,LOAD,173887081,2875.429256299955
1504,LOAD,193410641,2585.1731704875538
1505,LOAD,183850066,2719.607400086547
1506,LOAD,176257997,2836.7507205928364
1507,LOAD,181021448,2762.103637575587
1508,LOAD,179094170,2791.8273386565293
1509,LOAD,177156379,2822.36520537598
1510,LOAD,168946147,2959.5229537847936
1511,LOAD,179493879,2785.6103104217837
1512,LOAD,178175004,2806.22976722369
1513,LOAD,187670287,2664.2470046417097
1514,LOAD,183391851,2726.402494296216
1515,LOAD,183183838,2729.4984397040525
1516,LOAD,193481860,2584.2215905925236
1517,LOAD,178438155,2802.0912903969443
1518,LOAD,184162184,2714.9982104903793
1519,LOAD,182923530,2733.3826326224953
1520,LOAD,181541843,2754.185986753478
1521,LOAD,183130890,2730.2876101350244
1522,LOAD,184358745,2712.10351318024
1523,LOAD,178165876,2806.373539229252
1524,LOAD,178408517,2802.556786008148
1525,LOAD,184497830,2710.0589746773717
1526,LOAD,181046692,2761.71850740029
1527,LOAD,180902006,2763.9273386498544
1528,LOAD,180005127,2777.698659660955
1529,LOAD,174502789,2865.283717614393
1530,LOAD,187476727,2666.997701533375
1531,LOAD,181621433,2752.9790495596408
1532,LOAD,175122997,2855.1361532489077
1533,LOAD,180933197,2763.4508663437814
1534,LOAD,176090963,2839.441567481234
1535,LOAD,178156577,2806.5200197464505
1536,LOAD,192781196,2593.6139539252576
1537,LOAD,184166364,2714.9365885292714
1538,LOAD,192728113,2594.3283116148186
1539,LOAD,201272683,2484.1920550142418
1540,LOAD,182630693,2737.765442307116
1541,LOAD,197818535,2527.569016725354
1542,LOAD,219525343,2277.6413564241648
1543,LOAD,188200412,2656.742324241033
1544,LOAD,192810666,2593.2175349676972
1545,LOAD,188838445,2647.765924994775
1546,LOAD,175388469,2850.8145538347794
1547,LOAD,185860357,2690.1917550927765
1548,LOAD,179164269,2790.735020943266
1549,LOAD,188255107,2655.970443341014
1550,LOAD,174255518,2869.34959500106
1551,LOAD,185995894,2688.2313864412513
1552,LOAD,183696257,2721.8845291986545
1553,LOAD,181176622,2759.737953387827
1554,LOAD,190027915,2631.1923698157716
1555,LOAD,178306380,2804.1621393468927
1556,LOAD,162801586,3071.2231513518545
1557,LOAD,204552937,2444.355027764769
1558,LOAD,191766364,2607.339418501985
1559,LOAD,190800481,2620.538467091181
1560,LOAD,195953632,2551.624049509835
1561,LOAD,174128325,2871.4455273144104
1562,LOAD,196326317,2546.7803177910173
1563,LOAD,179307959,2788.498641044707
1564,LOAD,195165345,2561.930244326932
1565,LOAD,186024851,2687.812930972325
1566,LOAD,187285046,2669.7272989964185
1567,LOAD,189637156,2636.6141031982147
1568,LOAD,192359343,2599.3018701462292
1569,LOAD,189639122,2636.5867692637808
1570,LOAD,190717699,2621.6759253161918
1571,LOAD,189737121,2635.2249752962152
1572,LOAD,187963657,2660.0887000192806
1573,LOAD,188726276,2649.3396181886196
1574,LOAD,174351539,2867.769351895425
1575,LOAD,187365120,2668.586340936883
1576,LOAD,177457631,2817.5739593863955
1577,LOAD,183817999,2720.0818348588377
1578,LOAD,186877404,2675.55086542191
1579,LOAD,192302615,2600.0686470124188
1580,LOAD,181312666,2757.66724427294
1581,LOAD,185507826,2695.3040784381787
1582,LOAD,186521648,2680.6539903614835
1583,LOAD,192067971,2603.2450772336215
1584,LOAD,196862893,2539.8387292825164
1585,LOAD,194448209,2571.378788065875
1586,LOAD,186753324,2677.328517054936
1587,LOAD,196660925,2542.447107883785
1588,LOAD,188761814,2648.84082963941
1589,LOAD,193850569,2579.3063315692407
1590,LOAD,186318037,2683.583447157078
1591,LOAD,190043209,2630.9806208334444
1592,LOAD,195537431,2557.055175793938
1593,LOAD,190599830,2623.2971981139754
1594,LOAD,191951277,2604.827682391506
1595,LOAD,184529947,2709.5872953347784
1596,LOAD,195974293,2551.355039204045
1597,LOAD,182111869,2745.5651449055194
1598,LOAD,184372348,2711.903414062938
1599,LOAD,192627025,2595.6897792508607
1600,LOAD,194167970,2575.090010983789
1601,LOAD,193342332,2586.086527600174
1602,LOAD,185214423,2699.5737799534113
1603,LOAD,190596194,2623.347242705172
1604,LOAD,198753588,2515.67785533512
1605,LOAD,195070834,2563.17148877315
1606,LOAD,179227338,2789.752978421183
1607,LOAD,187970264,2659.9952000918615
1608,LOAD,189513436,2638.335363198206
1609,LOAD,188731867,2649.2611340510925
1610,LOAD,197855551,2527.096143994464
1611,LOAD,187357233,2668.6986778887795
1612,LOAD,200819780,2489.794580991972
1613,LOAD,180178081,2775.0323303754135
1614,LOAD,199940824,2500.739918927212
1615,LOAD,186259184,2684.431388897312
1616,LOAD,198335148,2520.9853374047448
1617,LOAD,215564772,2319.488455191556
1618,LOAD,180102952,2776.1899205294535
1619,LOAD,183837433,2719.794286944814
1620,LOAD,192729789,2594.30575104298
1621,LOAD,181430123,2755.8819435954415
1622,LOAD,188981922,2645.7557141365087
1623,LOAD,207182861,2413.3270367378504
1624,LOAD,189969030,2632.0079646666613
1625,LOAD,217368295,2300.243464669031
1626,LOAD,199398103,2507.5464233478688
1627,LOAD,205405958,2434.2039776665097
1628,LOAD,189852702,2633.620668722429
1629,LOAD,212222593,2356.0168261632725
1630,LOAD,212202009,2356.245364293417
1631,LOAD,204661208,2443.061901598861
1632,LOAD,207032296,2415.08213771633
1633,LOAD,196502180,2544.501033016529
1634,LOAD,180108507,2776.1042958398407
1635,LOAD,214445428,2331.5955236872664
1636,LOAD,181921740,2748.4345741196184
1637,LOAD,211709962,2361.721646334243
1638,LOAD,199921960,2500.9758807886838
1639,LOAD,201570910,2480.516657884811
1640,LOAD,197413946,2532.7491300943852
1641,LOAD,210698507,2373.059055420834
1642,LOAD,187887181,2661.171439897222
1643,LOAD,203185732,2460.8027103005443
1644,LOAD,193924969,2578.3167715757118
1645,LOAD,178196538,2805.8906509171347
1646,LOAD,185545456,2694.7574507025383
1647,LOAD,190264536,2627.920108033165
1648,LOAD,230307079,2171.014465430305
1649,LOAD,192433757,2598.2967219207803
1650,LOAD,192538743,2596.8799432745855
1651,LOAD,189645477,2636.4984175182835
1652,LOAD,216789435,2306.385456468393
1653,LOAD,194229181,2574.2784756941337
1654,LOAD,180722420,2766.6738858410595
1655,LOAD,186667216,2678.563545941565
1656,LOAD,184391456,2711.622386668502
1657,LOAD,184552857,2709.250932918367
1658,LOAD,184467536,2710.5040314519083
1659,LOAD,188355510,2654.5546769510484
1660,LOAD,188809005,2648.178777278128
1661,LOAD,188906325,2646.81449919689
1662,LOAD,185938191,2689.0656368706955
1663,LOAD,194240480,2574.1287295006687
1664,LOAD,187189845,2671.08506874398
1665,LOAD,198465749,2519.3263952058546
1666,LOAD,184079966,2716.210845019387
1667,LOAD,189482816,2638.761712302186
1668,LOAD,199627144,2504.6694050785
1669,LOAD,189771131,2634.752701136613
1670,LOAD,204730490,2442.2351551056217
1671,LOAD,198282453,2521.6553075425186
1672,LOAD,187655931,2664.4508240989194
1673,LOAD,187832813,2661.9417130275315
1674,LOAD,194903413,2565.373239513256
1675,LOAD,192437970,2598.2398380111786
1676,LOAD,189248469,2642.0292995870946
1677,LOAD,185292264,2698.4396930893995
1678,LOAD,184326225,2712.581999658486
1679,LOAD,180555804,2769.226958774474
1680,LOAD,196466197,2544.967061178468
1681,LOAD,188564152,2651.6174718087454
1682,LOAD,189472401,2638.906760884927
1683,LOAD,191156221,2615.661668683019
1684,LOAD,197202417,2535.465881232074
1685,LOAD,192682598,2594.941137341318
1686,LOAD,192041345,2603.6060099454103
1687,LOAD,202355739,2470.8960688285692
1688,LOAD,188805056,2648.234165932505
1689,LOAD,194639594,2568.850405637406
1690,LOAD,193487795,2584.1423227754494
1691,LOAD,199194888,2510.1045765792946
1692,LOAD,193475152,2584.3111884465657
1693,LOAD,199404342,2507.4679667707537
1694,LOAD,193278494,2586.9406867377597
1695,LOAD,190115557,2629.9794077346337
1696,LOAD,197154132,2536.086841943541
1697,LOAD,187633818,2664.764834663227
1698,LOAD,187121699,2672.0578247849276
1699,LOAD,200525781,2493.444970051008
1700,LOAD,182396773,2741.2765685278873
1701,LOAD,191558148,2610.173491549939
1702,LOAD,189763092,2634.864318083519
1703,LOAD,196459233,2545.057274045247
1704,LOAD,191866271,2605.981746525944
1705,LOAD,191730572,2607.82615304564
1706,LOAD,190207190,2628.712405666684
1707,LOAD,191441856,2611.759050225673
1708,LOAD,197536831,2531.1735409990456
1709,LOAD,186190040,2685.4282860672893
1710,LOAD,192124794,2602.475139153565
1711,LOAD,188275689,2655.680096860514
1712,LOAD,195476484,2557.852432009162
1713,LOAD,188912196,2646.7322416812094
1714,LOAD,198114752,2523.789848824584
1715,LOAD,194331060,2572.928897727414
1716,LOAD,181271160,2758.298672552214
1717,LOAD,194936391,2564.9392472850286
1718,LOAD,189673974,2636.1023046841415
1719,LOAD,197288044,2534.3654377758444
1720,LOAD,190412164,2625.882661571978
1721,LOAD,200989771,2487.6887888986153
1722,LOAD,200494448,2493.8346422440586
1723,LOAD,187401148,2668.073303371653
1724,LOAD,184468406,2710.4912480243365
1725,LOAD,191693202,2608.3345407313923
1726,LOAD,204040013,2450.49974585132
1727,LOAD,188476469,2652.8510569666923
1728,LOAD,193173153,2588.351394771715
1729,LOAD,188468974,2652.956555066724
1730,LOAD,190231339,2628.378702627962
1731,LOAD,190749609,2621.2373520514006
1732,LOAD,192192953,2601.5522015523643
1733,LOAD,189059274,2644.673225604368
1734,LOAD,200713309,2491.115325092867
1735,LOAD,194570272,2569.7656423073718
1736,LOAD,217767770,2296.023879015706
1737,LOAD,195247819,2560.8480676549834
1738,LOAD,190003034,2631.536925878773
1739,LOAD,191809154,2606.757756723123
1740,LOAD,181687205,2751.982452479249
1741,LOAD,193890696,2578.7725265579534
1742,LOAD,185780358,2691.350180302699
1743,LOAD,191875507,2605.856306610306
1744,LOAD,193731121,2580.8966438593
1745,LOAD,192390681,2598.87847686344
1746,LOAD,195289896,2560.2963094414263
1747,LOAD,196053996,2550.317821627058
1748,LOAD,191794821,2606.9525620819554
1749,LOAD,193497126,2584.017707839237
1750,LOAD,199139800,2510.7989462678984
1751,LOAD,189312907,2641.1300102216483
1752,LOAD,203732973,2454.1928222880247
1753,LOAD,213854639,2338.0367259650607
1754,LOAD,204230705,2448.2116927520765
1755,LOAD,204598987,2443.8048659546885
1756,LOAD,198722038,2516.077255608661
1757,LOAD,199876921,2501.539434860516
1758,LOAD,197795753,2527.860140657317
1759,LOAD,195835823,2553.159030562044
1760,LOAD,193156070,2588.5803122832226
1761,LOAD,199250943,2509.3984122323573
1762,LOAD,178173462,2806.254053704137
1763,LOAD,187598745,2665.263032543208
1764,LOAD,187708993,2663.6976311518542
1765,LOAD,197771815,2528.1661090079997
1766,LOAD,190163128,2629.32149496405
1767,LOAD,196280125,2547.379669744963
1768,LOAD,189388411,2640.0770636382817
1769,LOAD,188692674,2649.811407092572
1770,LOAD,182090352,2745.889579037115
1771,LOAD,189209496,2642.573499587991
1772,LOAD,188513905,2652.3242410155367
1773,LOAD,187713809,2663.6292911194405
1774,LOAD,203497991,2457.0267133497155
1775,LOAD,224134945,2230.798950159244
1776,LOAD,200707093,2491.1924761921596
1777,LOAD,196079795,2549.9822661483304
1778,LOAD,194157290,2575.231658826717
1779,LOAD,210500339,2375.2930868201597
1780,LOAD,198363335,2520.627110851912
1781,LOAD,189306084,2641.225202249707
1782,LOAD,207056047,2414.8051082999764
1783,LOAD,207599524,2408.483364345286
1784,LOAD,196116271,2549.5079905940083
1785,LOAD,194166897,2575.104241378488
1786,LOAD,200531959,2493.3681518565327
1787,LOAD,231047352,2164.0585606018976
1788,LOAD,167960060,2976.898198297857
1789,LOAD,229521907,2178.441293623445
1790,LOAD,204386683,2446.3433363708928
1791,LOAD,191315875,2613.478886684129
1792,LOAD,212990055,2347.527446762714
1793,LOAD,194300088,2573.3390300883448
1794,LOAD,211424729,2364.907843869106
1795,LOAD,194403230,2571.973726979742
1796,LOAD,188364495,2654.42805450146
1797,LOAD,212597964,2351.856953813537
1798,LOAD,200834630,2489.6104820169708
1799,LOAD,196341269,2546.586372526705
1800,LOAD,189436831,2639.402260693434
1801,LOAD,189182214,2642.9545855721935
1802,LOAD,190092148,2630.3032779660107
1803,LOAD,191318183,2613.4473585294295
1804,LOAD,189899823,2632.9671723811985
1805,LOAD,194355263,2572.60849169801
1806,LOAD,189301535,2641.288672064915
1807,LOAD,190569014,2623.7213989048605
1808,LOAD,190813459,2620.360233603857
1809,LOAD,188145398,2657.5191597298594
1810,LOAD,191364836,2612.8102239222258
1811,LOAD,212208665,2356.1714598223407
1812,LOAD,202984145,2463.2465752435983
1813,LOAD,200734068,2490.85770532982
1814,LOAD,201106824,2486.2408448158876
1815,LOAD,204977821,2439.288297439751
1816,LOAD,194471463,2571.0713144581014
1817,LOAD,195929326,2551.940591068026
1818,LOAD,197225728,2535.1662030625134
1819,LOAD,188498119,2652.546363075379
1820,LOAD,198685770,2516.5365390787674
1821,LOAD,190883182,2619.4031069746106
1822,LOAD,198299375,2521.4401205248378
1823,LOAD,200408331,2494.906262155339
1824,LOAD,196578175,2543.5173563901485
1825,LOAD,187037825,2673.256064648955
1826,LOAD,197889638,2526.6608451727016
1827,LOAD,198222780,2522.4144268383284
1828,LOAD,197595461,2530.422497913553
1829,LOAD,205287373,2435.610104475349
1830,LOAD,202265182,2472.002324156809
1831,LOAD,202046744,2474.674870286452
1832,LOAD,201196512,2485.1325454389585
1833,LOAD,187573389,2665.623320374086
1834,LOAD,203184838,2460.813537671546
1835,LOAD,201765839,2478.1201935774666
1836,LOAD,198837496,2514.61625728781
1837,LOAD,201130375,2485.949722909829
1838,LOAD,196491485,2544.639529799472
1839,LOAD,200357080,2495.544454930168
1840,LOAD,201039695,2487.071023461312
1841,LOAD,194311815,2573.183725343721
1842,LOAD,198504640,2518.8328091474336
1843,LOAD,195063108,2563.2730100865615
1844,LOAD,199822128,2502.2253791632124
1845,LOAD,194914611,2565.225856772738
1846,LOAD,198562932,2518.0933569212207
1847,LOAD,196144865,2549.1363232985987
1848,LOAD,194579478,2569.6440608191992
1849,LOAD,193880356,2578.910057293272
1850,LOAD,210179538,2378.9185415375687
1851,LOAD,200164382,2497.9469124531856
1852,LOAD,222826272,2243.9005756017855
1853,LOAD,195688007,2555.087599210922
1854,LOAD,199551673,2505.616678042083
1855,LOAD,196923246,2539.0603199786783
1856,LOAD,199093733,2511.3799036557316
1857,LOAD,195833314,2553.1917414214827
1858,LOAD,198888884,2513.966542242753
1859,LOAD,207609794,2408.3642219692197
1860,LOAD,200994859,2487.6258153448593
1861,LOAD,194826585,2566.384869908796
1862,LOAD,217823234,2295.4392459346186
1863,LOAD,236633181,2112.975018494976
1864,LOAD,199570952,2505.3746298709843
1865,LOAD,214581319,2330.118960635152
1866,LOAD,201614301,2479.9828063784025
1867,LOAD,194168316,2575.085422278679
1868,LOAD,207592060,2408.5699616835054
1869,LOAD,199432958,2507.1081781778516
1870,LOAD,196711504,2541.7933869287076
1871,LOAD,199479541,2506.522711519574
1872,LOAD,191639491,2609.0655813733088
1873,LOAD,189822012,2634.0464666447638
1874,LOAD,196349886,2546.4746131810844
1875,LOAD,194005488,2577.246680774309
1876,LOAD,202702527,2466.668804775187
1877,LOAD,205318344,2435.2427077826032
1878,LOAD,199738234,2503.2763632024503
1879,LOAD,193039339,2590.1456282960025
1880,LOAD,205033285,2438.6284402554443
1881,LOAD,193567344,2583.0803361128933
1882,LOAD,196689367,2542.079460757022
1883,LOAD,193437557,2584.8134548142584
1884,LOAD,204582230,2444.0050340638086
1885,LOAD,196544880,2543.9482320780885
1886,LOAD,189335886,2640.809465987869
1887,LOAD,195564565,2556.7003920163143
1888,LOAD,194472407,2571.0588340689383
1889,LOAD,199062024,2511.779946535659
1890,LOAD,192409609,2598.622816181701
1891,LOAD,207424116,2410.520095937157
1892,LOAD,196419537,2545.571625087376
1893,LOAD,199899059,2501.26239963941
1894,LOAD,193268988,2587.0679262831345
1895,LOAD,195460612,2558.060137456236
1896,LOAD,196254307,2547.714787222478
1897,LOAD,201795447,2477.7565967581027
1898,LOAD,199705101,2503.691680864977
1899,LOAD,203184035,2460.8232630088282
1900,LOAD,193879434,2578.922321384536
1901,LOAD,200475140,2494.0748264348385
1902,LOAD,207710863,2407.1923479514885
1903,LOAD,196435008,2545.3711387330713
1904,LOAD,201600348,2480.154448939741
1905,LOAD,201545362,2480.8310895291156
1906,LOAD,192439757,2598.215710696413
1907,LOAD,206688927,2419.094274943911
1908,LOAD,238455550,2096.8268509581767
1909,LOAD,191750510,2607.5549942474727
1910,LOAD,190403028,2626.008657803488
1911,LOAD,195549694,2556.894821834904
1912,LOAD,195554852,2556.8273805857807
1913,LOAD,191550454,2610.278334292019
1914,LOAD,191411798,2612.169183009294
1915,LOAD,191886835,2605.702470417004
1916,LOAD,194112919,2575.820314154361
1917,LOAD,191391040,2612.4524951638277
1918,LOAD,192220048,2601.1854913281472
1919,LOAD,183105967,2730.659236244333
1920,LOAD,187793946,2662.4926449971927
1921,LOAD,193211246,2587.8410825009637
1922,LOAD,184250351,2713.6990365896236
1923,LOAD,188839712,2647.7481600903943
1924,LOAD,183166223,2729.760934143409
1925,LOAD,188896217,2646.956132530701
1926,LOAD,190353909,2626.686274144231
1927,LOAD,219069743,2282.3781739680953
1928,LOAD,192851003,2592.675133766351
1929,LOAD,189103905,2644.049048061699
1930,LOAD,191071025,2616.8279570384884
1931,LOAD,189560124,2637.685550363957
1932,LOAD,189271882,2641.7024796107858
1933,LOAD,190298501,2627.4510696224556
1934,LOAD,188707659,2649.6009894330787
1935,LOAD,190160377,2629.3595326643676
1936,LOAD,195262853,2560.6508986120366
1937,LOAD,192465051,2597.8742499073246
1938,LOAD,189166197,2643.1783687018883
1939,LOAD,192206016,2601.3753908722606
1940,LOAD,189232702,2642.249435301093
1941,LOAD,190408067,2625.939162546091
1942,LOAD,187658469,2664.4147885486586
1943,LOAD,181899590,2748.7692523111236
1944,LOAD,181426221,2755.941215354974
1945,LOAD,188203270,2656.7019797264948
1946,LOAD,189220384,2642.421442290277
1947,LOAD,189340921,2640.739240937779
1948,LOAD,188185560,2656.9519999302815
1949,LOAD,192311842,2599.943897370605
1950,LOAD,186813493,2676.46620150719
1951,LOAD,190221572,2628.5136577464514
1952,LOAD,194195508,2574.7248489393482
1953,LOAD,183661204,2722.4040195228167
1954,LOAD,194089722,2576.1281681881123
1955,LOAD,179715017,2782.1826375254996
1956,LOAD,184288480,2713.1375764779223
1957,LOAD,185237054,2699.2439644392102
1958,LOAD,183907323,2718.7606879580317
1959,LOAD,188257614,2655.9350741585413
1960,LOAD,185822995,2690.732651252338
1961,LOAD,188914828,2646.695366866597
1962,LOAD,183560669,2723.89506272719
1963,LOAD,187367262,2668.555833409147
1964,LOAD,184327361,2712.5652821558056
1965,LOAD,193574994,2582.978253895749
1966,LOAD,188588471,2651.275538471278
1967,LOAD,186153536,2685.954888334756
1968,LOAD,190134639,2629.715461789159
1969,LOAD,191755694,2607.484500564557
1970,LOAD,185409739,2696.729970586928
1971,LOAD,194521945,2570.4040744605963
1972,LOAD,184522669,2709.694167712261
1973,LOAD,185714456,2692.3052236709027
1974,LOAD,184938227,2703.605458486417
1975,LOAD,185599772,2693.9688266427397
1976,LOAD,184147562,2715.213791426682
1977,LOAD,207783985,2406.345224344407
1978,LOAD,186452005,2681.6552602907113
1979,LOAD,194889886,2565.5512980288777
1980,LOAD,186608499,2679.406365087369
1981,LOAD,193334025,2586.197644206704
1982,LOAD,201879524,2476.7246825884135
1983,LOAD,200699213,2491.2902872220034
1984,LOAD,192033609,2603.7108952110566
1985,LOAD,205279010,2435.709330437632
1986,LOAD,197739936,2528.5736918616176
1987,LOAD,209134208,2390.8092548876557
1988,LOAD,200888849,2488.9385473058287
1989,LOAD,201679039,2479.1867438440145
1990,LOAD,197027565,2537.7159789798957
1991,LOAD,202163455,2473.246215543754
1992,LOAD,202456547,2469.665750053516
1993,LOAD,197548552,2531.023360778671
1994,LOAD,212554790,2352.3346615712585
1995,LOAD,201150515,2485.700819607646
1996,LOAD,195470527,2557.9303830290482
1997,LOAD,221997300,2252.2796448425274
1998,LOAD,190660163,2622.467075096333
1999,LOAD,198536284,2518.4313412454117
2000,LOAD,214082690,2335.546138737326
2001,LOAD,202243352,2472.2691502858397
2002,LOAD,212654700,2351.229481408123
2003,LOAD,189965485,2632.05708131664
2004,LOAD,203983392,2451.179947041963
2005,LOAD,206362966,2422.9153597259306
2006,LOAD,200759936,2490.536757294045
2007,LOAD,189803087,2634.3091037291715
2008,LOAD,208077011,2402.9564707655286
2009,LOAD,200499884,2493.7670288128447
2010,LOAD,192770055,2593.763849888407
2011,LOAD,201983185,2475.4535878815855
2012,LOAD,201889859,2476.5978958853993
2013,LOAD,193744333,2580.7206448717134
2014,LOAD,206584057,2420.3223000892076
2015,LOAD,199340660,2508.2690104467397
2016,LOAD,195739811,2554.411376232503
2017,LOAD,203859574,2452.668717928352
2018,LOAD,204182025,2448.7953824534748
2019,LOAD,211452033,2364.602472277956
2020,LOAD,209030252,2391.998264442603
2021,LOAD,195774164,2553.9631470473296
2022,LOAD,192973368,2591.031110572729
2023,LOAD,203896131,2452.2289733884163
2024,LOAD,197599643,2530.3689440370094
2025,LOAD,202285524,2471.753737553657
2026,LOAD,196840169,2540.131938212266
2027,LOAD,201572627,2480.4955287902258
2028,LOAD,210255857,2378.0550379626284
2029,LOAD,194855259,2566.0072125638653
2030,LOAD,199866503,2501.6698270845313
2031,LOAD,197107465,2536.687283761678
2032,LOAD,206336699,2423.2238008227514
2033,LOAD,197504043,2531.593745653095
2034,LOAD,209515123,2386.4625753053638
2035,LOAD,216491040,2309.5644050672954
2036,LOAD,212645460,2351.3316484631273
2037,LOAD,216419771,2310.3249656428106
2038,LOAD,197015138,2537.8760488952885
2039,LOAD,198338631,2520.9410666951712
2040,LOAD,193342844,2586.0796792665365
2041,LOAD,197449458,2532.293605992071
2042,LOAD,199793759,2502.5806737036264
2043,LOAD,194816296,2566.520410592346
2044,LOAD,196359973,2546.3438009334013
2045,LOAD,198042113,2524.715538659194
2046,LOAD,200209387,2497.385399816443
2047,LOAD,201121226,2486.0628087062278
2048,LOAD,196180559,2548.6725216233076
2049,LOAD,196823136,2540.3517602727356
2050,LOAD,198309204,2521.315147833481
2051,LOAD,194715880,2567.843978621569
2052,LOAD,202962194,2463.51298311251
2053,LOAD,191702278,2608.2110510966386
2054,LOAD,189997606,2631.612105680953
2055,LOAD,200075818,2499.052634136925
2056,LOAD,200636122,2492.0736855151135
2057,LOAD,206416865,2422.28269477884
2058,LOAD,201024088,2487.2641133434713
2059,LOAD,196014408,2550.8328959165083
2060,LOAD,196920617,2539.094217849216
2061,LOAD,205368060,2434.6531782985144
2062,LOAD,199834923,2502.0651670579123
2063,LOAD,212592457,2351.9178763713144
2064,LOAD,201251199,2484.457247879552
2065,LOAD,205178819,2436.898713214642
2066,LOAD,193380230,2585.579715154957
2067,LOAD,205495882,2433.138781827268
2068,LOAD,198464002,2519.3485718382317
2069,LOAD,208036350,2403.426132019717
2070,LOAD,199598290,2505.031480981125
2071,LOAD,199279321,2509.041066032135
2072,LOAD,205883016,2428.563607208863
2073,LOAD,201310059,2483.7308303605437
2074,LOAD,211112895,2368.401039642794
2075,LOAD,206256697,2424.1637109121357
2076,LOAD,208591904,2397.0249583608
2077,LOAD,195048358,2563.466850615579
2078,LOAD,212334024,2354.780409568275
2079,LOAD,197986093,2525.4299048165976
2080,LOAD,207367975,2411.1726991595497
2081,LOAD,196592660,2543.329949348058
2082,LOAD,204682903,2442.802953600868
2083,LOAD,198290466,2521.5534064053286
2084,LOAD,206895605,2416.6777249811566
2085,LOAD,199904473,2501.1946581105267
2086,LOAD,206124548,2425.717872283703
2087,LOAD,203484186,2457.1934056831324
2088,LOAD,204938239,2439.759424301484
2089,LOAD,199202696,2510.0061898760646
2090,LOAD,221939181,2252.8694471482254
2091,LOAD,196469502,2544.924249871616
2092,LOAD,206842640,2417.2965496862735
2093,LOAD,199657165,2504.2927961037612
2094,LOAD,201867054,2476.8776781177976
2095,LOAD,201876880,2476.757120478581
2096,LOAD,203347096,2458.849965578068
